uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"cefb79e8-8379-4ea2-86a6-24d2c25942cd","KONA_024.basePlot.brd","D06","KONA","KONA_024","distributed","21","cultivatedCrops",39.209812,-96.594206,"WGS84",20.1,329.9,0.1,"2019-06-04T10:41Z",,"OK","KONA_024.21.2019-06-04",75,40,88,65,"agriculture/rural",22,10,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"7a5284ba-2805-40b7-92f8-d0adb6c6ddf8","KONA_019.basePlot.brd","D06","KONA","KONA_019","distributed","21","cultivatedCrops",39.213041,-96.589511,"WGS84",20.1,325.9,0.1,"2019-06-04T11:05Z",,"OK","KONA_019.21.2019-06-04",75,40,88,65,"agriculture/rural",22,12,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"81c1cd9a-9590-42e1-995e-d0a3db58a87f","KONA_003.basePlot.brd","D06","KONA","KONA_003","distributed","21","cultivatedCrops",39.215287,-96.599283,"WGS84",20.1,333.9,0.1,"2019-06-04T11:34Z",,"OK","KONA_003.21.2019-06-04",75,40,88,65,"agriculture/rural",22,12,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"3fbef01c-a1bc-4774-a31a-f11c6a816799","KONA_001.basePlot.brd","D06","KONA","KONA_001","distributed","21","cultivatedCrops",39.215958,-96.594339,"WGS84",20.1,328.3,0.2,"2019-06-04T11:54Z",,"OK","KONA_001.21.2019-06-04",75,40,88,65,"agriculture/rural",22,5,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"5a6f0036-a736-4e45-a8d7-1ff501663cd5","KONA_011.basePlot.brd","D06","KONA","KONA_011","distributed","21","cultivatedCrops",39.223125,-96.595404,"WGS84",20.1,326.1,0.1,"2019-06-04T12:28Z",,"OK","KONA_011.21.2019-06-04",75,40,88,65,"agriculture/rural",23,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"150b54a2-e872-41b2-99ca-e393934a0ba6","KONA_017.basePlot.brd","D06","KONA","KONA_017","distributed","21","cultivatedCrops",39.227868,-96.589979,"WGS84",20.1,328.1,0.1,"2019-06-04T12:51Z",,"OK","KONA_017.21.2019-06-04",75,40,88,65,"agriculture/rural",23,4,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"64bbeab0-8805-4134-b750-de7523450bb8","KONA_005.basePlot.brd","D06","KONA","KONA_005","distributed","21","cultivatedCrops",39.221583,-96.582637,"WGS84",20.1,317.8,0.1,"2019-06-04T13:18Z",,"OK","KONA_005.21.2019-06-04",75,40,88,65,"agriculture/rural",23,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"efdc8efc-4780-4469-9875-36ef3c532a97","KONA_002.basePlot.brd","D06","KONA","KONA_002","distributed","21","cultivatedCrops",39.115597,-96.638463,"WGS84",20.1,324.0,0.1,"2019-06-06T10:39Z",,"OK","KONA_002.21.2019-06-06",80,95,89,84,"agriculture/rural",19,5,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"f664ed64-7445-40ca-b484-d5f8c5d8ec57","KONA_007.basePlot.brd","D06","KONA","KONA_007","distributed","21","cultivatedCrops",39.119701,-96.638655,"WGS84",20.1,326.6,0.1,"2019-06-06T10:58Z",,"OK","KONA_007.21.2019-06-06",80,95,89,84,"agriculture/rural",20,5,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
"e6de5111-4ad7-4865-9b8b-a8e2b796b8bb","KONA_012.basePlot.brd","D06","KONA","KONA_012","distributed","21","cultivatedCrops",39.122550,-96.641186,"WGS84",20.1,331.2,0.2,"2019-06-06T11:16Z",,"OK","KONA_012.21.2019-06-06",80,95,89,84,"agriculture/rural",20,5,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"RUBIA"
